route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
6__27___,6_I01,6_I01-09303L_23:20:00_1_320_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:22:00_2_318_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_23:30:00_1_321_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:40:00_1_322_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:50:00_1_323_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_05:35:00_2_319_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_05:50:00_2_320_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_06:00:00_1_324_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_06:00:00_2_321_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_06:15:00_2_322_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_06:16:00_1_325_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_06:30:00_2_323_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_06:32:00_1_326_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_06:45:00_2_324_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_06:48:00_1_327_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_07:00:00_1_328_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_07:00:00_2_325_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_07:15:45_1_329_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_07:15:45_2_326_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_07:31:30_1_330_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_07:31:30_2_327_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_07:47:15_1_331_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_07:47:15_2_328_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_08:00:00_1_332_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_08:00:00_2_329_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_08:13:00_2_330_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_08:15:30_1_333_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_08:26:00_2_331_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_08:31:00_1_334_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_08:39:00_2_332_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_08:46:30_1_335_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_08:52:00_2_333_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:00:00_1_336_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_09:00:00_2_334_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:10:10_2_335_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:11:48_1_337_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_09:20:20_2_336_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:23:36_1_338_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_09:30:30_2_337_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:35:24_1_339_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_09:40:40_2_338_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:47:12_1_340_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_09:50:50_2_339_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_09:59:00_1_341_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:00:00_1_342_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:00:00_2_340_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:09:50_2_341_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:10:30_1_343_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:19:40_2_342_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:21:00_1_344_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:29:30_2_343_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:31:30_1_345_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:39:20_2_344_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:42:00_1_346_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:49:10_2_345_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_10:52:30_1_347_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_10:59:00_2_346_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:00:00_1_348_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:00:00_2_347_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:09:50_2_348_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:10:10_1_349_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:19:40_2_349_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:20:20_1_350_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:29:30_2_350_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:30:30_1_351_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:39:20_2_351_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:40:40_1_352_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:49:10_2_352_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_11:50:50_1_353_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_11:59:00_2_353_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:00:00_1_354_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:00:00_2_354_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:10:10_1_355_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:10:10_2_355_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:20:20_1_356_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:20:20_2_356_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:30:30_1_357_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:30:30_2_357_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:40:40_1_358_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:40:40_2_358_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_12:50:50_1_359_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_12:50:50_2_359_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:00:00_1_360_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:00:00_2_360_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:10:20_1_361_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:10:36_2_361_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:20:40_1_362_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:21:12_2_362_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:31:00_1_363_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:31:48_2_363_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:41:20_1_364_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:42:24_2_364_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_13:51:40_1_365_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_13:53:00_2_365_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:00:00_1_366_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:00:00_2_366_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:10:24_1_367_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:11:36_2_367_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:20:48_1_368_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:23:12_2_368_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:31:12_1_369_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:34:48_2_369_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:41:36_1_370_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:46:24_2_370_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_14:52:00_1_371_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_14:58:00_2_371_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:00:00_1_372_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_15:00:00_2_372_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:11:10_2_373_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:12:00_1_373_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_15:22:20_2_374_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:24:00_1_374_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_15:33:30_2_375_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:36:00_1_375_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_15:44:40_2_376_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_15:48:00_1_376_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_15:55:50_2_377_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:00:00_1_377_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:00:00_2_378_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:11:10_1_378_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:11:24_2_379_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:22:20_1_379_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:22:48_2_380_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:33:30_1_380_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:34:12_2_381_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:44:40_1_381_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:45:36_2_382_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_16:55:50_1_382_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_16:57:00_2_383_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:00:00_1_383_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_17:00:00_2_384_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:10:10_2_385_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:11:36_1_384_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_17:20:20_2_386_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:23:12_1_385_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_17:30:30_2_387_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:34:48_1_386_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_17:40:40_2_388_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:46:24_1_387_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_17:50:50_2_389_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_17:58:00_1_388_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:00:00_1_389_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:00:00_2_390_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_18:10:36_1_390_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:11:00_2_391_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_18:21:12_1_391_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:22:00_2_392_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_18:31:48_1_392_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:33:00_2_393_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_18:42:24_1_393_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:44:00_2_394_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_18:53:00_1_394_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_18:55:00_2_395_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:00:00_1_395_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:00:00_2_396_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:10:40_1_396_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:10:50_2_397_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:21:20_1_397_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:21:40_2_398_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:32:00_1_398_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:32:30_2_399_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:42:40_1_399_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:43:20_2_400_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_19:53:20_1_400_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_19:54:10_2_401_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:00:00_1_401_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:00:00_2_402_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:10:50_1_402_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:11:00_2_403_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:21:40_1_403_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:22:00_2_404_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:32:30_1_404_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:33:00_2_405_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:43:20_1_405_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:44:00_2_406_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_20:54:10_1_406_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_20:55:00_2_407_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:00:00_1_407_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:00:00_2_408_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:10:36_1_408_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:11:36_2_409_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:21:12_1_409_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:23:12_2_410_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:31:48_1_410_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:34:48_2_411_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:42:24_1_411_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:46:24_2_412_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_21:53:00_1_412_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_21:58:00_2_413_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_22:00:00_1_413_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_22:00:00_2_414_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_22:12:00_1_414_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_22:14:30_2_415_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_22:24:00_1_415_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_22:29:00_2_416_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_22:36:00_1_416_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_22:43:30_2_417_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_22:48:00_1_417_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_22:58:00_2_418_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_23:00:00_1_418_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_23:00:00_2_419_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_23:13:00_1_419_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_23:16:00_2_420_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I02,6_I02-09303S_23:26:00_1_420_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I02,6_I02-09303S_23:39:00_1_421_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
